TIMESTAMP,NEE,FILLED,QC,HAT,SAMPLE,STDDEV,METHOD,QC_HAT,TIMEWINDOW
200905151200,-3.97744,-3.97744,0,-4.88798,25,1.16879,1,1,14
200905151230,-4.49141,-4.49141,0,-5.03523,27,1.18977,1,1,14
200905151300,-3.59798,-3.59798,0,-5.35036,35,1.19926,1,1,14
200905151330,-2.92805,-2.92805,0,-4.13393,24,1.0661,1,1,14
200905151400,-0.631893,-0.631893,0,-1.0892,24,0.592025,1,1,14
200905151430,-0.051153,-0.051153,0,-0.38509,30,0.697692,1,1,14
200905151500,-0.530687,-0.530687,0,-0.918971,27,0.606034,1,1,14
200905151530,-2.14412,-2.14412,0,-4.16058,21,3.17708,1,1,14
200905151600,-0.118648,-0.118648,0,-0.461269,29,0.750669,1,1,14
200905151630,0.784296,0.784296,0,0.0164035,27,1.55274,1,1,14
200905151700,-6.80204,-6.80204,0,0.342676,8,2.95351,1,1,14
200905151730,2.06928,2.06928,0,1.59301,26,1.90976,1,1,14
200905151800,2.9023,2.9023,0,1.91115,28,0.845125,1,1,14
200905151830,1.92623,1.92623,0,1.55286,37,2.27964,1,1,14
200905151900,1.88335,1.88335,0,1.57362,39,2.22072,1,1,14
200905151930,2.76151,2.76151,0,1.56945,44,2.09301,1,1,14
200905152000,2.38715,2.38715,0,1.58687,45,2.07238,1,1,14
200905152030,2.7138,2.7138,0,1.58348,47,2.02702,1,1,14
200905152100,2.31667,2.31667,0,1.67249,52,1.93821,1,1,14
200905152130,2.84871,2.84871,0,1.68192,53,1.92071,1,1,14
200905152200,1.5532,1.5532,0,1.66669,55,1.88703,1,1,14
200905152230,-0.517808,-0.517808,0,1.68949,56,1.86883,1,1,14
200905152300,-11.1558,-11.1558,0,1.64619,54,1.88842,1,1,14
200905152330,2.51968,2.51968,0,1.63488,55,1.87273,1,1,14
200905160000,2.16984,2.16984,0,1.68071,56,1.87081,1,1,14
200905160030,-9999,1.67781,1,1.67781,57,1.85416,1,1,14
200905160100,-9999,1.70898,1,1.70898,58,1.85754,1,1,14
200905160130,-9999,1.69737,1,1.69737,59,1.84361,1,1,14
200905160200,1.73809,1.73809,0,1.69737,59,1.84361,1,1,14
200905160230,2.37408,2.37408,0,1.69737,59,1.84361,1,1,14
200905160300,2.01251,2.01251,0,1.70294,59,1.8426,1,1,14
200905160330,1.61495,1.61495,0,1.73289,65,1.79016,1,1,14
200905160400,-9999,1.73689,1,1.73689,64,1.80402,1,1,14
200905160430,1.18006,1.18006,0,1.73289,65,1.79016,1,1,14
200905160500,1.6164,1.6164,0,1.72917,69,1.74181,1,1,14
200905160530,1.72389,1.72389,0,1.63732,71,1.74827,1,1,14
200905160600,1.83728,1.83728,0,1.57522,67,1.79055,1,1,14
200905160630,1.50196,1.50196,0,1.58054,70,1.75397,1,1,14
200905160700,2.20464,2.20464,0,1.57667,66,1.78127,1,1,14
200905160730,1.82622,1.82622,0,1.6411,12,1.03847,1,1,14
200905160800,-0.441969,-0.441969,0,-1.009,11,0.967997,1,1,14
200905160830,-0.367228,-0.367228,0,-0.556407,9,0.948166,1,1,14
200905160900,-3.08506,-3.08506,0,-4.8595,17,3.3814,1,1,14
200905160930,-4.35968,-4.35968,0,-4.88382,33,1.43442,1,1,14
200905161000,-4.82867,-4.82867,0,-4.8574,27,1.55194,1,1,14
200905161030,-6.01793,-6.01793,0,-4.69508,17,0.903016,1,1,14
200905161100,-4.84868,-4.84868,0,-4.65398,27,1.27657,1,1,14
200905161130,-9999,-4.40984,1,-4.40984,23,2.99162,1,1,14
200905161200,-9999,-4.90053,1,-4.90053,23,1.44978,1,1,14
200905161230,-9999,-4.38888,1,-4.38888,27,2.78041,1,1,14
200905161300,-9999,-4.58514,1,-4.58514,26,2.80628,1,1,14
200905161330,-17.4488,-17.4488,0,-4.30313,26,2.82401,1,1,14
200905161400,-2.99311,-2.99311,0,-4.18477,26,1.01223,1,1,14
200905161430,-2.4325,-2.4325,0,-3.11423,19,0.640734,1,1,14
200905161500,-4.27249,-4.27249,0,-4.11604,21,3.1591,1,1,14
200905161530,-1.92141,-1.92141,0,-2.0242,20,1.00482,1,1,14
200905161600,-1.55447,-1.55447,0,-1.86211,20,0.989262,1,1,14
200905161630,-0.186263,-0.186263,0,-0.272582,27,0.661343,1,1,14
200905161700,0.357379,0.357379,0,0.25443,24,1.68263,1,1,14
200905161730,1.72054,1.72054,0,1.40478,50,2.29783,1,1,14
200905161800,2.31789,2.31789,0,1.68118,54,1.90317,1,1,14
200905161830,1.60347,1.60347,0,1.72102,58,1.86436,1,1,14
200905161900,-9999,1.69434,1,1.69434,67,1.76633,1,1,14
200905161930,-9999,1.53531,1,1.53531,68,1.77425,1,1,14
200905162000,-9999,1.75446,1,1.75446,59,0.807179,1,1,14
200905162030,-9999,1.77567,1,1.77567,54,0.831986,1,1,14
200905162100,-9999,1.77567,1,1.77567,54,0.831986,1,1,14
200905162130,-9999,1.77567,1,1.77567,54,0.831986,1,1,14
200905162200,-9999,1.76118,1,1.76118,53,0.855386,1,1,14
200905162230,-9999,1.48841,1,1.48841,54,2.28137,1,1,14
200905162300,-9999,1.49183,1,1.49183,53,2.29919,1,1,14
200905162330,-9999,1.48196,1,1.48196,54,2.2796,1,1,14
200905170000,-9999,1.47607,1,1.47607,51,2.37569,1,1,14
200905170030,-9999,1.45268,1,1.45268,52,2.31596,1,1,14
200905170100,-9999,1.42025,1,1.42025,51,2.33374,1,1,14
200905170130,2.98505,2.98505,0,1.75084,50,0.874549,1,1,14
200905170200,-9999,1.75084,1,1.75084,50,0.874549,1,1,14
200905170230,-9999,1.44859,1,1.44859,50,2.35582,1,1,14
200905170300,-9999,1.45314,1,1.45314,52,2.3103,1,1,14
200905170330,-9999,1.75084,1,1.75084,50,0.874549,1,1,14
200905170400,-9999,1.3518,1,1.3518,46,2.43837,1,1,14
200905170430,-9999,1.3518,1,1.3518,46,2.43837,1,1,14
200905170500,-9999,1.33451,1,1.33451,45,2.46306,1,1,14
200905170530,-9999,1.39343,1,1.39343,50,2.34236,1,1,14
200905170600,-9999,1.3518,1,1.3518,46,2.43837,1,1,14
200905170630,-9999,1.38669,1,1.38669,49,2.36615,1,1,14
200905170700,-9999,1.45771,1,1.45771,51,2.33305,1,1,14
200905170730,1.31198,1.31198,0,1.42909,54,2.27004,1,1,14
200905170800,1.08773,1.08773,0,1.16199,15,1.36033,1,1,14
200905170830,0.71999,0.71999,0,-0.909349,14,1.02827,1,1,14
200905170900,-3.14531,-3.14531,0,-2.54346,8,0.931845,1,1,14
200905170930,-4.29952,-4.29952,0,-4.80972,15,3.6214,1,1,14
200905171000,-6.74195,-6.74195,0,-4.56814,26,1.40267,1,1,14
200905171030,-4.51419,-4.51419,0,-4.65462,34,1.40588,1,1,14
200905171100,-4.1581,-4.1581,0,-4.05953,27,2.78886,1,1,14
200905171130,-5.03604,-5.03604,0,-4.47461,27,1.43898,1,1,14
200905171200,-6.83805,-6.83805,0,-4.6828,20,1.08406,1,1,14
200905171230,-5.37705,-5.37705,0,-4.94033,26,1.27306,1,1,14
200905171300,-5.17145,-5.17145,0,-4.55501,35,1.21927,1,1,14
200905171330,-4.821,-4.821,0,-4.07235,29,2.67942,1,1,14
200905171400,-5.33603,-5.33603,0,-4.36316,30,1.29372,1,1,14
200905171430,-3.88249,-3.88249,0,-2.2663,20,0.864299,1,1,14
200905171500,-1.47313,-1.47313,0,-0.862638,27,0.673421,1,1,14
200905171530,-1.32938,-1.32938,0,-0.578763,28,0.750399,1,1,14
200905171600,-1.28065,-1.28065,0,-0.580032,27,0.764663,1,1,14
200905171630,0.141472,0.141472,0,0.118801,32,1.52887,1,1,14
200905171700,1.02407,1.02407,0,1.38788,22,1.98107,1,1,14
200905171730,-9999,1.33928,1,1.33928,68,1.96513,1,1,14
200905171800,-9999,1.47941,1,1.47941,68,1.69306,1,1,14
200905171830,-9999,1.4868,1,1.4868,68,1.69254,1,1,14
200905171900,-9999,1.48646,1,1.48646,70,1.6696,1,1,14
200905171930,-9999,1.52289,1,1.52289,72,1.65832,1,1,14
200905172000,1.94331,1.94331,0,1.56068,72,1.6566,1,1,14
200905172030,0.945469,0.945469,0,1.5639,75,1.62328,1,1,14
200905172100,1.40899,1.40899,0,1.59808,76,1.63478,1,1,14
200905172130,2.22401,2.22401,0,1.64657,77,1.65541,1,1,14
200905172200,-9999,1.62992,1,1.62992,80,1.62073,1,1,14
200905172230,-9999,1.55497,1,1.55497,75,1.69698,1,1,14
200905172300,-9999,1.54657,1,1.54657,74,1.70888,1,1,14
200905172330,1.52374,1.52374,0,1.52215,69,1.74165,1,1,14
200905180000,-9999,1.74187,1,1.74187,62,0.791539,1,1,14
200905180030,-9999,1.77567,1,1.77567,54,0.831986,1,1,14
200905180100,-9999,1.7752,1,1.7752,54,0.832497,1,1,14
200905180130,-9999,1.75084,1,1.75084,50,0.874549,1,1,14
200905180200,-9999,1.45089,1,1.45089,51,2.33112,1,1,14
200905180230,-9999,1.45089,1,1.45089,51,2.33112,1,1,14
200905180300,-9999,1.39697,1,1.39697,49,2.3665,1,1,14
200905180330,-9999,1.35794,1,1.35794,46,2.43838,1,1,14
200905180400,-9999,1.39343,1,1.39343,50,2.34236,1,1,14
200905180430,-9999,1.46671,1,1.46671,52,2.31098,1,1,14
200905180500,-9999,1.45089,1,1.45089,51,2.33112,1,1,14
200905180530,-9999,1.45089,1,1.45089,51,2.33112,1,1,14
200905180600,-9999,1.44445,1,1.44445,50,2.35433,1,1,14
200905180630,-9999,1.45089,1,1.45089,51,2.33112,1,1,14
200905180700,-9999,1.37203,1,1.37203,48,2.38894,1,1,14
200905180730,0.30943,0.30943,0,1.31947,15,1.09604,1,1,14
200905180800,-1.49733,-1.49733,0,-0.929301,10,1.18099,1,1,14
200905180830,-1.66285,-1.66285,0,-0.235535,13,1.09251,1,1,14
200905180900,-2.98066,-2.98066,0,-1.18201,11,0.983794,1,1,14
200905180930,-4.17182,-4.17182,0,-3.48434,10,1.09711,1,1,14
200905181000,-5.52968,-5.52968,0,-3.46069,11,1.11919,1,1,14
200905181030,-7.38951,-7.38951,0,-4.63861,14,1.39718,1,1,14
200905181100,-5.60608,-5.60608,0,-5.06184,26,1.564,1,1,14
200905181130,-5.00678,-5.00678,0,-4.72422,30,1.26308,1,1,14
200905181200,-5.61795,-5.61795,0,-4.80923,23,1.39194,1,1,14
200905181230,-6.17541,-6.17541,0,-4.82858,26,1.41586,1,1,14
200905181300,-7.28514,-7.28514,0,-4.8641,24,1.37605,1,1,14
200905181330,-6.14222,-6.14222,0,-4.79677,33,1.33274,1,1,14
200905181400,-7.18381,-7.18381,0,-5.68734,23,1.35508,1,1,14
200905181430,-6.098,-6.098,0,-4.56033,20,1.68185,1,1,14
200905181500,-5.30671,-5.30671,0,-4.40564,21,3.10351,1,1,14
200905181530,-1.22242,-1.22242,0,-0.363656,27,0.683708,1,1,14
200905181600,-1.9302,-1.9302,0,-1.44575,20,0.831716,1,1,14
200905181630,-1.70253,-1.70253,0,-1.38335,21,0.864919,1,1,14
200905181700,0.212136,0.212136,0,0.0509139,28,1.63241,1,1,14
200905181730,-9999,1.69242,1,1.69242,68,0.661523,1,1,14
200905181800,-9999,1.56728,1,1.56728,73,1.63734,1,1,14
200905181830,-9999,1.49633,1,1.49633,77,1.61449,1,1,14
200905181900,-9999,1.54627,1,1.54627,66,1.7673,1,1,14
200905181930,-9999,1.73737,1,1.73737,52,0.864741,1,1,14
200905182000,-9999,1.43154,1,1.43154,49,2.3767,1,1,14
200905182030,-9999,1.74112,1,1.74112,47,0.899549,1,1,14
200905182100,-9999,1.42057,1,1.42057,47,2.42787,1,1,14
200905182130,-9999,1.39992,1,1.39992,46,2.45117,1,1,14
200905182200,-9999,1.40332,1,1.40332,46,2.45159,1,1,14
200905182230,-9999,1.41088,1,1.41088,46,2.45377,1,1,14
200905182300,-9999,1.29456,1,1.29456,41,2.57822,1,1,14
200905182330,-9999,1.20291,1,1.20291,35,2.78341,1,1,14
200905190000,-9999,1.10662,1,1.10662,33,2.8165,1,1,14
200905190030,-9999,0.972368,1,0.972368,29,2.94019,1,1,14
200905190100,-9999,0.8999,1,0.8999,27,3.03718,1,1,14
200905190130,-9999,0.864017,1,0.864017,25,3.15812,1,1,14
200905190200,-9999,0.542564,1,0.542564,18,3.66959,1,1,14
200905190230,-9999,0.505304,1,0.505304,18,3.65849,1,1,14
200905190300,-9999,0.0674534,1,0.0674534,12,4.47761,1,1,14
200905190330,-9999,0.0232735,1,0.0232735,10,4.8699,1,1,14
200905190400,-9999,0.0232735,1,0.0232735,10,4.8699,1,1,14
200905190430,-9999,0.132044,1,0.132044,11,4.63406,1,1,14
200905190500,-9999,-0.101315,1,-0.101315,9,5.14838,1,1,14
200905190530,-9999,-0.101315,1,-0.101315,9,5.14838,1,1,14
200905190600,-9999,-0.101315,1,-0.101315,9,5.14838,1,1,14
200905190630,-9999,0.0307921,1,0.0307921,10,4.87188,1,1,14
200905190700,-9999,0.132044,1,0.132044,11,4.63406,1,1,14
200905190730,1.21975,1.21975,0,-0.811046,9,4.86487,1,1,14
200905190800,-0.705809,-0.705809,0,0.209421,10,2.09947,1,1,14
200905190830,-2.29438,-2.29438,0,-0.881147,9,1.43549,1,1,14
200905190900,-3.50414,-3.50414,0,-2.19817,6,1.34617,1,1,14
200905190930,-4.0269,-4.0269,0,-3.45806,7,1.23916,1,1,14
200905191000,-6.64965,-6.64965,0,-5.04652,11,2.10376,1,1,14
200905191030,-6.08217,-6.08217,0,-4.57761,20,1.78712,1,1,14
200905191100,-9.06374,-9.06374,0,-4.71658,32,1.54271,1,1,14
200905191130,-6.79193,-6.79193,0,-5.85284,16,1.37406,1,1,14
200905191200,-7.61635,-7.61635,0,-5.32529,23,1.28247,1,1,14
200905191230,-6.9126,-6.9126,0,-5.58727,22,1.27644,1,1,14
200905191300,-6.91628,-6.91628,0,-5.27079,23,1.26152,1,1,14
200905191330,-3.63225,-3.63225,0,-4.73909,16,1.11016,1,1,14
200905191400,-5.94538,-5.94538,0,-5.03305,19,1.25547,1,1,14
200905191430,-5.76874,-5.76874,0,-3.85829,16,1.12215,1,1,14
200905191500,-4.28094,-4.28094,0,-4.1418,12,0.822546,1,1,14
200905191530,-3.40445,-3.40445,0,-2.51032,14,0.855879,1,1,14
200905191600,-0.682666,-0.682666,0,-0.899259,20,0.598774,1,1,14
200905191630,-0.544511,-0.544511,0,-0.318358,19,0.643935,1,1,14
200905191700,0.118724,0.118724,0,0.0954686,9,2.65845,1,1,14
200905191730,-9999,1.15395,1,1.15395,27,1.69691,1,1,14
200905191800,-9999,1.46955,1,1.46955,32,0.500853,1,1,14
200905191830,-9999,1.53997,1,1.53997,43,0.522454,1,1,14
200905191900,-9999,1.53529,1,1.53529,43,0.518803,1,1,14
200905191930,-9999,1.57289,1,1.57289,50,0.531157,1,1,14
200905192000,-9999,1.74951,1,1.74951,51,0.652503,1,1,14
200905192030,-9999,1.48009,1,1.48009,64,1.72804,1,1,14
200905192100,-9999,1.44062,1,1.44062,58,1.79981,1,1,14
200905192130,-9999,1.49987,1,1.49987,61,1.77218,1,1,14
200905192200,-9999,1.52578,1,1.52578,72,1.64359,1,1,14
200905192230,-9999,1.55269,1,1.55269,70,1.67025,1,1,14
200905192300,-9999,1.60626,1,1.60626,74,1.68006,1,1,14
200905192330,-9999,1.63539,1,1.63539,73,1.69924,1,1,14
200905200000,-9999,1.59242,1,1.59242,74,1.6822,1,1,14
200905200030,-9999,1.62028,1,1.62028,71,1.7158,1,1,14
200905200100,-9999,1.59957,1,1.59957,74,1.68125,1,1,14
200905200130,-9999,1.60149,1,1.60149,75,1.67649,1,1,14
200905200200,-9999,1.60971,1,1.60971,75,1.67458,1,1,14
200905200230,-9999,1.57042,1,1.57042,74,1.72037,1,1,14
200905200300,-9999,1.56019,1,1.56019,74,1.71909,1,1,14
200905200330,-9999,1.62392,1,1.62392,73,1.69502,1,1,14
200905200400,-9999,1.61971,1,1.61971,74,1.68376,1,1,14
200905200430,-9999,1.54694,1,1.54694,73,1.72029,1,1,14
200905200500,-9999,1.53114,1,1.53114,70,1.75418,1,1,14
200905200530,-9999,1.48709,1,1.48709,62,1.82946,1,1,14
200905200600,-9999,1.50292,1,1.50292,60,1.84996,1,1,14
200905200630,4.26093,4.26093,0,1.72901,57,0.822884,1,1,14
200905200700,-9999,1.76416,1,1.76416,49,0.871237,1,1,14
200905200730,4.40702,4.40702,0,1.72871,50,0.88538,1,1,14
200905200800,-9999,0.587077,1,0.587077,17,1.41283,1,1,14
200905200830,-1.2609,-1.2609,0,-1.0362,15,1.4391,1,1,14
200905200900,-1.28766,-1.28766,0,-0.732609,15,1.87085,1,1,14
200905200930,-1.52467,-1.52467,0,-0.516917,15,1.7764,1,1,14
200905201000,-2.0152,-2.0152,0,-1.66675,13,1.50229,1,1,14
200905201030,-4.32668,-4.32668,0,-3.41123,13,1.01553,1,1,14
200905201100,-4.63778,-4.63778,0,-4.29902,27,2.93413,1,1,14
200905201130,-4.40387,-4.40387,0,-4.42661,17,1.58331,1,1,14
200905201200,-4.55417,-4.55417,0,-4.09886,30,2.73611,1,1,14
200905201230,-3.27996,-3.27996,0,-4.03902,33,1.29053,1,1,14
200905201300,-5.1535,-5.1535,0,-4.34205,15,1.45391,1,1,14
200905201330,-3.92276,-3.92276,0,-3.70915,23,3.12052,1,1,14
200905201400,-3.43499,-3.43499,0,-4.67871,16,1.6045,1,1,14
200905201430,-2.76899,-2.76899,0,-2.67191,17,1.06473,1,1,14
200905201500,-2.19995,-2.19995,0,-1.99861,17,0.9248,1,1,14
200905201530,-1.04507,-1.04507,0,-0.888095,22,0.632173,1,1,14
200905201600,-0.541417,-0.541417,0,-0.37312,27,0.667097,1,1,14
200905201630,-0.721974,-0.721974,0,-0.395338,26,0.670043,1,1,14
200905201700,1.11406,1.11406,0,1.29974,51,1.29749,1,1,14
200905201730,1.60834,1.60834,0,1.52298,52,0.600529,1,1,14
200905201800,1.62748,1.62748,0,1.53065,54,0.591235,1,1,14
200905201830,-9999,1.40414,1,1.40414,69,1.66706,1,1,14
200905201900,-9999,1.47897,1,1.47897,79,1.57146,1,1,14
200905201930,-9999,1.49836,1,1.49836,79,1.57548,1,1,14
200905202000,3.28447,3.28447,0,1.47329,80,1.56231,1,1,14
200905202030,0.069673,0.069673,0,1.52445,71,1.65117,1,1,14
200905202100,0.77856,0.77856,0,1.55776,68,1.70992,1,1,14
200905202130,-9999,1.55276,1,1.55276,67,1.72218,1,1,14
200905202200,-9999,1.57958,1,1.57958,70,1.72083,1,1,14
200905202230,-9999,1.59993,1,1.59993,68,1.74585,1,1,14
200905202300,-9999,1.53553,1,1.53553,72,1.73499,1,1,14
200905202330,-9999,1.45685,1,1.45685,59,1.86553,1,1,14
200905210000,-9999,1.73203,1,1.73203,47,0.866926,1,1,14
200905210030,-9999,1.70598,1,1.70598,46,0.900689,1,1,14
200905210100,-9999,1.69267,1,1.69267,41,0.942424,1,1,14
200905210130,-9999,1.32609,1,1.32609,42,2.55154,1,1,14
200905210200,-9999,1.31901,1,1.31901,41,2.58282,1,1,14
200905210230,-9999,1.34175,1,1.34175,42,2.55538,1,1,14
200905210300,-9999,1.30176,1,1.30176,40,2.61299,1,1,14
200905210330,-9999,1.21694,1,1.21694,36,2.74392,1,1,14
200905210400,-9999,1.64323,1,1.64323,35,1.00789,1,1,14
200905210430,-9999,1.66751,1,1.66751,30,1.06088,1,1,14
200905210500,-9999,1.61315,1,1.61315,30,0.986467,1,1,14
200905210530,-9999,1.47293,1,1.47293,23,0.902715,1,1,14
200905210600,-9999,1.30226,1,1.30226,13,1.04594,1,1,14
200905210630,-9999,1.30226,1,1.30226,13,1.04594,1,1,14
200905210700,-9999,1.54773,1,1.54773,6,0.849154,1,1,14
200905210730,0.32932,0.32932,0,0.282501,6,1.55842,1,1,14
200905210800,0.547461,0.547461,0,-1.04306,6,0.995782,1,1,14
200905210830,-0.839327,-0.839327,0,-2.23698,4,1.22313,1,1,14
200905210900,-3.55875,-3.55875,0,-3.58247,6,1.32015,1,1,14
200905210930,-3.94048,-3.94048,0,-4.15268,14,1.33965,1,1,14
200905211000,-3.56304,-3.56304,0,-5.01734,24,1.67465,1,1,14
200905211030,-4.08691,-4.08691,0,-4.76351,17,1.60795,1,1,14
200905211100,-3.70056,-3.70056,0,-4.86246,21,1.05828,1,1,14
200905211130,-4.14731,-4.14731,0,-4.99394,24,1.26196,1,1,14
200905211200,-4.09119,-4.09119,0,-5.01141,22,1.21549,1,1,14
200905211230,-3.9695,-3.9695,0,-4.93128,17,1.11904,1,1,14
200905211300,-4.12543,-4.12543,0,-4.55702,15,0.863043,1,1,14
200905211330,-4.29105,-4.29105,0,-4.5292,14,0.923397,1,1,14
200905211400,-3.40348,-3.40348,0,-4.18525,5,0.534432,1,1,14
200905211430,-3.71306,-3.71306,0,-4.29536,8,0.50745,1,1,14
200905211500,-3.03355,-3.03355,0,-4.26102,9,0.810303,1,1,14
200905211530,-2.60129,-2.60129,0,-3.28471,4,0.546675,1,1,14
200905211600,-2.12766,-2.12766,0,-2.40804,4,0.691468,1,1,14
200905211630,-0.832771,-0.832771,0,-1.04399,8,0.601873,1,1,14
200905211700,0.209846,0.209846,0,0.214321,8,0.418518,1,1,14
200905211730,-9999,0.577748,1,0.577748,15,2.1028,1,1,14
200905211800,-9999,1.45353,1,1.45353,40,0.412997,1,1,14
200905211830,-9999,1.54295,1,1.54295,47,0.488805,1,1,14
200905211900,-9999,1.56446,1,1.56446,53,0.559324,1,1,14
200905211930,-9999,1.65635,1,1.65635,56,0.574084,1,1,14
200905212000,-9999,1.48282,1,1.48282,58,1.80632,1,1,14
200905212030,-9999,1.42898,1,1.42898,66,1.72645,1,1,14
200905212100,-9999,1.42959,1,1.42959,56,1.8638,1,1,14
200905212130,-9999,1.69848,1,1.69848,53,0.834615,1,1,14
200905212200,-9999,1.72184,1,1.72184,44,0.893936,1,1,14
200905212230,-9999,1.70716,1,1.70716,43,0.899132,1,1,14
200905212300,-9999,1.70224,1,1.70224,42,0.909446,1,1,14
200905212330,-9999,1.68951,1,1.68951,41,0.91695,1,1,14
200905220000,-9999,1.68115,1,1.68115,39,0.938406,1,1,14
200905220030,-9999,1.67774,1,1.67774,36,0.967076,1,1,14
200905220100,-9999,1.66361,1,1.66361,35,0.977416,1,1,14
200905220130,-9999,1.67019,1,1.67019,34,0.991329,1,1,14
200905220200,-9999,1.68011,1,1.68011,31,1.03857,1,1,14
200905220230,-9999,1.57219,1,1.57219,28,0.990933,1,1,14
200905220300,-9999,1.26771,1,1.26771,23,1.20321,1,1,14
200905220330,-9999,1.17413,1,1.17413,17,1.33507,1,1,14
200905220400,-9999,1.27638,1,1.27638,20,1.29368,1,1,14
200905220430,-9999,1.25971,1,1.25971,19,1.32692,1,1,14
200905220500,-9999,1.24029,1,1.24029,19,1.327,1,1,14
200905220530,-9999,1.01623,1,1.01623,13,1.48769,1,1,14
200905220600,-9999,1.11004,1,1.11004,9,1.51056,1,1,14
200905220630,-9999,1.10572,1,1.10572,8,1.61479,1,1,14
200905220700,-9999,1.14079,1,1.14079,8,1.61371,1,1,14
200905220730,0.17987,0.17987,0,0.210013,7,1.33982,1,1,14
200905220800,-0.645431,-0.645431,0,-0.787916,7,0.982349,1,1,14
200905220830,-1.62379,-1.62379,0,-2.20295,5,1.062,1,1,14
200905220900,-2.0577,-2.0577,0,-3.78225,9,0.894948,1,1,14
200905220930,-2.63726,-2.63726,0,-4.31996,21,1.69363,1,1,14
200905221000,-4.40051,-4.40051,0,-4.89712,25,1.81742,1,1,14
200905221030,-4.6069,-4.6069,0,-4.76439,17,1.60718,1,1,14
200905221100,-4.97079,-4.97079,0,-4.82442,20,1.12343,1,1,14
200905221130,-4.39938,-4.39938,0,-4.96567,22,1.29183,1,1,14
200905221200,-4.50207,-4.50207,0,-5.08044,17,1.2953,1,1,14
200905221230,-4.48607,-4.48607,0,-4.95065,15,1.18967,1,1,14
200905221300,-4.63402,-4.63402,0,-5.04217,15,1.12946,1,1,14
200905221330,-5.05774,-5.05774,0,-4.76133,15,1.01861,1,1,14
200905221400,-4.24133,-4.24133,0,-4.33985,6,0.592126,1,1,14
200905221430,-4.15766,-4.15766,0,-4.22168,9,0.523617,1,1,14
200905221500,-4.01735,-4.01735,0,-4.19815,10,0.789412,1,1,14
200905221530,-3.10274,-3.10274,0,-3.43852,5,0.585176,1,1,14
200905221600,-2.28087,-2.28087,0,-2.65245,6,0.66872,1,1,14
200905221630,-1.62584,-1.62584,0,-1.23312,12,0.559698,1,1,14
200905221700,0.136694,0.136694,0,0.355471,15,0.724925,1,1,14
200905221730,-9999,1.43894,1,1.43894,41,0.451331,1,1,14
200905221800,-9999,1.50158,1,1.50158,53,0.506535,1,1,14
200905221830,-9999,1.53224,1,1.53224,53,0.615115,1,1,14
200905221900,-9999,1.31261,1,1.31261,51,1.90453,1,1,14
200905221930,-9999,1.28363,1,1.28363,50,1.91247,1,1,14
200905222000,-9999,1.32811,1,1.32811,54,1.84188,1,1,14
200905222030,-9999,1.34711,1,1.34711,41,2.15854,1,1,14
200905222100,-9999,1.40767,1,1.40767,47,2.05287,1,1,14
200905222130,-9999,1.28234,1,1.28234,50,1.90582,1,1,14
200905222200,-9999,1.30344,1,1.30344,44,2.05892,1,1,14
200905222230,1.26226,1.26226,0,1.75778,28,0.873869,1,1,14
200905222300,0.914608,0.914608,0,1.74835,27,0.889062,1,1,14
200905222330,-9999,1.74835,1,1.74835,27,0.889062,1,1,14
200905230000,-9999,1.74835,1,1.74835,27,0.889062,1,1,14
200905230030,-9999,1.76392,1,1.76392,23,0.952537,1,1,14
200905230100,-9999,1.76573,1,1.76573,22,0.974912,1,1,14
200905230130,-9999,1.77535,1,1.77535,20,1.02297,1,1,14
200905230200,-9999,1.66758,1,1.66758,17,0.981804,1,1,14
200905230230,-9999,1.66758,1,1.66758,17,0.981804,1,1,14
200905230300,-9999,1.66758,1,1.66758,17,0.981804,1,1,14
200905230330,0.989669,0.989669,0,1.74889,21,1.00441,1,1,14
200905230400,1.14457,1.14457,0,1.74124,24,0.938198,1,1,14
200905230430,0.939221,0.939221,0,1.76573,22,0.974912,1,1,14
200905230500,-9999,1.76573,1,1.76573,22,0.974912,1,1,14
200905230530,1.36597,1.36597,0,1.76573,22,0.974912,1,1,14
200905230600,1.22717,1.22717,0,1.76233,21,0.998853,1,1,14
200905230630,1.34208,1.34208,0,1.77535,20,1.02297,1,1,14
200905230700,1.06057,1.06057,0,1.75275,19,1.04586,1,1,14
200905230730,0.989331,0.989331,0,1.64325,21,1.05483,1,1,14
200905230800,0.214944,0.214944,0,0.904687,15,1.17604,1,1,14
200905230830,-0.368513,-0.368513,0,0.322788,20,1.2616,1,1,14
200905230900,-2.09733,-2.09733,0,-1.45392,19,1.45614,1,1,14
200905230930,-2.11798,-2.11798,0,-1.64223,22,1.25347,1,1,14
200905231000,-2.62988,-2.62988,0,-2.63456,15,0.921474,1,1,14
200905231030,-3.0521,-3.0521,0,-4.02569,18,3.52271,1,1,14
200905231100,-3.94239,-3.94239,0,-4.65186,18,3.29996,1,1,14
200905231130,-3.82348,-3.82348,0,-4.74782,15,3.6165,1,1,14
200905231200,-3.2067,-3.2067,0,-4.03582,18,3.50918,1,1,14
200905231230,-4.61604,-4.61604,0,-4.24412,19,1.424,1,1,14
200905231300,-4.05377,-4.05377,0,-4.86649,19,3.21891,1,1,14
200905231330,-4.34915,-4.34915,0,-4.24187,17,1.20136,1,1,14
200905231400,-2.93545,-2.93545,0,-3.19286,13,1.04765,1,1,14
200905231430,-3.34708,-3.34708,0,-2.85678,11,0.787344,1,1,14
